time,signal,channel
0.1154,0.887909,3
0.1155,0.927734,3
0.1156,1.04187,3
0.1157,1.300507,3
0.1158,0.949249,3
0.1159,0.907135,3
0.116,1.330566,3
0.1161,1.226044,3
0.1162,1.394958,3
0.1163,0.872345,3
0.1164,0.847168,3
0.1165,1.042786,3
0.1166,1.199646,3
0.1167,1.260376,3
0.1168,0.739136,3
0.1169,1.131439,3
0.117,-0.142365,2
0.1171,0.036926,2
0.1172,0.993652,3
0.1173,1.034393,3
0.1174,1.195374,3
0.1175,0.695038,3
0.1176,0.778809,3
0.1177,1.198883,3
0.1178,0.711212,3
0.1179,1.159058,3
0.118,1.24649,3
0.1181,1.532593,3
0.1182,1.030579,3
0.1183,0.695953,3
0.1184,0.730743,3
0.1185,0.887299,3
0.1186,0.512848,3
0.1187,1.571045,3
0.1188,1.327362,3
0.1189,1.091003,3
0.119,0.870361,3
0.1191,0.693665,3
0.1192,-0.579529,2
0.1193,-0.379333,2
0.1194,-0.128632,2
0.1195,0.737,3
0.1196,1.356506,3
0.1197,-0.217133,2
0.1198,-0.049286,2
0.1199,-0.187836,2
0.12,1.560364,3
0.1201,1.056061,3
0.1202,1.167145,3
0.1203,1.028442,3
0.1204,0.254517,2
0.1205,-0.516052,2
0.1206,-0.074921,2
0.1207,-0.336914,2
0.1208,1.290894,3
0.1209,-0.710449,2
0.121,0.092468,2
0.1211,0.976563,3
0.1212,0.02182,2
0.1213,-0.702209,2
0.1214,-0.301208,2
0.1215,-0.226593,2
0.1216,0.041656,2
0.1217,0.40802,2
0.1218,-0.107574,2
0.1219,-0.320435,2
0.122,-0.108795,2
0.1221,-0.356445,2
0.1222,0.003815,2
0.1223,-0.335693,2
0.1224,0.870972,3
0.1225,-0.39856,2
0.1226,0.236969,2
0.1227,-0.318146,2
0.1228,1.170044,3
0.1229,0.851746,3
0.123,1.157074,3
0.1231,1.126709,3
0.1232,0.974274,3
0.1233,0.833893,3
0.1234,0.984344,3
0.1235,0.8255,3
0.1236,-0.619659,2
0.1237,-0.62973,2
0.1238,-0.415344,2
0.1239,0.980988,3
0.124,-0.004425,2
0.1241,0.177307,2
0.1242,-0.054474,2
0.1243,-0.507202,2
0.1244,-0.134277,2
0.1245,0.13855,2
0.1246,0.120697,2
0.1247,-0.368195,2
0.1248,-0.323639,2
0.1249,-0.61142,2
0.125,0.189362,3
0.1251,-0.228882,2
0.1252,-0.489655,2
0.1253,-0.544739,2
0.1254,-0.330658,2
0.1255,-0.058899,2
0.1256,1.000671,3
0.1257,0.742493,3
0.1258,-0.256805,2
0.1259,-0.303802,2
0.126,-0.252991,2
0.1261,-0.04715,2
0.1262,-0.331116,2
0.1263,-0.640717,2
0.1264,1.168823,3
0.1265,0.743408,3
0.1266,0.865936,3
0.1267,0.75058,3
0.1268,-0.172272,2
0.1269,0.916748,3
0.127,0.496674,3
0.1271,0.924835,3
0.1272,0.780945,3
0.1273,0.975952,3
0.1274,0.778503,3
0.1275,0.851746,3
0.1276,0.824585,3
0.1277,1.026001,3
0.1278,0.643921,3
0.1279,-0.11673,2
0.128,-0.217743,2
0.1281,0.05188,2
0.1282,0.536804,3
0.1283,0.103149,2
0.1284,1.110687,3
0.1285,-0.61554,2
0.1286,0.092621,2
0.1287,-0.711975,2
0.1288,0.194092,3
0.1289,0.962219,3
0.129,0.727997,3
0.1291,0.178375,2
0.1292,-0.094299,2
0.1293,-0.630341,2
0.1294,-0.683899,2
0.1295,-0.076904,2
0.1296,0.073547,2
0.1297,-0.749207,2
0.1298,0.858307,3
0.1299,-0.3479,2
0.13,-0.28595,2
0.1301,0.917206,3
0.1302,0.912628,3
0.1303,1.368408,3
0.1304,-0.389099,2
0.1305,-0.558472,2
0.1306,0.817871,3
0.1307,1.187744,3
0.1308,0.704346,3
0.1309,0.673065,3
0.131,-0.674896,2
0.1311,-0.110321,2
0.1312,-0.445251,2
0.1313,0.280457,2
0.1314,-0.554962,2
0.1315,-0.519562,2
0.1316,-0.010071,2
0.1317,-0.114746,2
0.1318,-0.323486,2
0.1319,-0.601044,2
0.132,-0.263519,2
0.1321,-0.128632,2
0.1322,-0.298615,2
0.1323,-0.274811,2
0.1324,1.088257,3
0.1325,1.03241,3
0.1326,0.623474,3
0.1327,0.452118,3
0.1328,1.035461,3
0.1329,0.01297,2
0.133,-0.584259,2
0.1331,-0.62851,2
0.1332,-0.608521,2
0.1333,0.041962,2
0.1334,-0.181274,2
0.1335,0.146179,2
0.1336,-0.20813,2
0.1337,0.212555,2
0.1338,-0.431213,2
0.1339,0.817719,3
0.134,-0.600128,2
0.1341,-0.136719,2
0.1342,1.392975,3
0.1343,0.803223,3
0.1344,-0.385132,2
0.1345,1.292419,3
0.1346,-0.421753,2
0.1347,-0.507965,2
0.1348,-0.124359,2
0.1349,-0.267792,2
0.135,-0.159302,2
0.1351,-0.055542,2
0.1352,0.019073,2
0.1353,-0.266876,2
0.1354,0.860901,3
0.1355,1.735077,3
0.1356,-0.259399,2
0.1357,-0.569458,2
0.1358,-0.349121,2
0.1359,-0.403137,2
0.136,-0.430298,2
0.1361,0.209808,2
0.1362,-0.091858,2
0.1363,-0.450745,2
0.1364,0.69809,3
0.1365,-0.746765,2
0.1366,0.863342,3
0.1367,0.821381,3
0.1368,0.743256,3
0.1369,-0.083618,2
0.137,-0.397339,2
0.1371,0.057068,2
0.1372,-0.482788,2
0.1373,-0.29953,2
0.1374,0.219574,2
0.1375,-0.241089,2
0.1376,-0.458221,2
0.1377,-0.575867,2
0.1378,0.7341,3
0.1379,1.403503,3
0.138,0.341644,3
0.1381,0.899658,3
0.1382,0.641327,3
0.1383,0.661469,3
0.1384,1.148682,3
0.1385,0.963287,3
0.1386,0.419617,3
0.1387,0.807953,3
0.1388,0.830688,3
0.1389,0.904388,3
0.139,1.040802,3
0.1391,1.457825,3
0.1392,1.121674,3
0.1393,0.8638,3
0.1394,0.750885,3
0.1395,0.633698,3
0.1396,0.879974,3
0.1397,0.552063,3
0.1398,1.032104,3
0.1399,0.991516,3
0.14,0.827942,3
0.1401,0.585632,3
0.1402,0.794983,3
0.1403,0.941925,3
0.1404,0.487823,3
0.1405,1.064911,3
0.1406,0.785675,3
0.1407,0.322266,3
0.1408,0.722961,3
0.1409,0.804749,3
0.141,0.538635,3
0.1411,1.077728,3
0.1412,0.635986,3
0.1413,1.308136,3
0.1414,0.505981,3
0.1415,1.000214,3
0.1416,1.443939,3
0.1417,0.993195,3
0.1418,1.419067,3
0.1419,0.861969,3
0.142,0.747528,3
0.1421,1.485596,3
0.1422,1.033936,3
0.1423,0.759583,3
0.1424,0.760498,3
0.1425,0.584412,3
0.1426,1.025085,3
0.1427,0.635071,3
0.1428,1.174164,3
0.1429,1.129608,3
0.143,0.335693,3
0.1431,1.150818,3
0.1432,1.160278,3
0.1433,0.896606,3
0.1434,0.63858,3
0.1435,1.734314,3
0.1436,1.231384,3
0.1437,0.893555,3
0.1438,0.801392,3
0.1439,0.679626,3
0.144,0.725403,3
0.1441,1.186218,3
0.1442,1.126709,3
0.1443,0.737305,3
0.1444,0.766907,3
0.1445,1.304169,3
0.1446,0.610657,3
0.1447,1.0289,3
0.1448,0.873871,3
0.1449,0.825806,3
0.145,0.955353,3
0.1451,1.051483,3
0.1452,1.030731,3
0.1453,0.524139,3
0.1454,0.59082,3
0.1455,0.550995,3
0.1456,0.704803,3
0.1457,1.002655,3
0.1458,1.14975,3
0.1459,0.594482,3
0.146,1.023865,3
0.1461,0.959167,3
0.1462,0.7901,3
0.1463,0.543671,3
0.1464,0.937805,3
0.1465,0.939484,3
0.1466,0.668793,3
0.1467,0.734558,3
0.1468,0.182648,3
0.1469,0.996399,3
0.147,1.066589,3
0.1471,0.885468,3
0.1472,0.82077,3
0.1473,0.93277,3
0.1474,-0.267944,2
0.1475,0.914459,3
0.1476,0.596619,3
0.1477,0.481873,3
0.1478,1.134491,3
0.1479,0.924377,3
0.148,-0.596008,2
0.1481,-0.010529,2
0.1482,-0.300446,2
0.1483,-0.130157,2
0.1484,-0.241241,2
0.1485,-0.705719,2
0.1486,-0.216522,2
0.1487,-0.296173,2
0.1488,-0.268402,2
0.1489,-0.626373,2
0.149,-2.239532,1
0.1491,-1.946564,1
0.1492,-0.462036,2
0.1493,-0.383911,2
0.1494,0.406647,3
0.1495,0.70343,3
0.1496,0.979309,3
0.1497,-0.619049,2
0.1498,-0.434113,2
0.1499,-0.29007,2
0.15,-0.503387,2
0.1501,-0.301056,2
0.1502,-0.213013,2
0.1503,-1.718292,1
0.1504,-0.162964,2
0.1505,-0.413818,2
0.1506,-0.153809,2
0.1507,-0.637207,2
0.1508,0.017548,2
0.1509,0.760345,3
0.151,0.088348,2
0.1511,-1.707916,1
0.1512,-1.673126,1
0.1513,-1.450195,1
0.1514,-1.710663,1
0.1515,-1.864319,1
0.1516,-1.311646,1
0.1517,-1.320496,1
0.1518,-1.523132,1
0.1519,-1.685486,1
0.152,-1.353607,1
0.1521,-0.858002,2
0.1522,0.011597,2
0.1523,-1.172485,1
0.1524,-1.351929,1
0.1525,-0.905762,1
0.1526,0.861816,3
0.1527,-0.369873,2
0.1528,-1.600189,1
0.1529,-0.197296,2
0.153,-1.633759,1
0.1531,-1.11145,1
0.1532,-1.809998,1
0.1533,-0.588074,2
0.1534,-0.062866,2
0.1535,-2.003174,1
0.1536,1.25824,3
0.1537,-0.479889,2
0.1538,-1.655579,1
0.1539,-1.450653,1
0.154,-1.529083,1
0.1541,-0.320892,2
0.1542,-1.251526,1
0.1543,-0.97641,1
0.1544,-0.032196,2
0.1545,0.310974,2
0.1546,0.240784,2
0.1547,-0.175018,2
0.1548,-0.045929,2
0.1549,-0.314636,2
0.155,-0.405121,2
0.1551,0.819702,3
0.1552,-0.240936,2
0.1553,0.836792,3
0.1554,0.816345,3
0.1555,-0.161743,2
0.1556,-0.170288,2
0.1557,0.692749,3
0.1558,-0.654602,2
0.1559,-0.721436,2
0.156,-0.37384,2
0.1561,-0.289612,2
0.1562,-0.468445,2
0.1563,-0.429077,2
0.1564,-0.528564,2
0.1565,-0.65033,2
0.1566,-1.412506,1
0.1567,-1.567535,1
0.1568,-1.64093,1
0.1569,-0.757599,1
0.157,-0.303192,2
0.1571,-0.372162,2
0.1572,-1.765594,1
0.1573,-1.517792,1
0.1574,-0.98587,1
0.1575,-1.35025,1
0.1576,-1.494751,1
0.1577,-1.147919,1
0.1578,-0.939941,1
0.1579,-2.063446,1
0.158,-1.629944,1
0.1581,-1.525421,1
0.1582,0.343323,2
0.1583,-1.90506,1
0.1584,-1.014404,1
0.1585,-1.689301,1
0.1586,-1.330261,1
0.1587,-1.489258,1
0.1588,-0.974731,1
0.1589,0.077667,2
0.159,-0.205536,2
0.1591,-0.352783,2
0.1592,0.250092,2
0.1593,-0.191803,2
0.1594,-0.355072,2
0.1595,1.042786,3
0.1596,1.232605,3
0.1597,0.725708,3
0.1598,0.506439,3
0.1599,0.807953,3
0.16,1.020966,3
0.1601,-0.289917,2
0.1602,-0.031128,2
0.1603,-0.318146,2
0.1604,0.201569,2
0.1605,-0.646515,2
0.1606,0.969696,3
0.1607,0.830841,3
0.1608,-0.381775,2
0.1609,-0.366821,2
0.161,-0.00412,2
0.1611,0.616913,3
0.1612,1.234894,3
0.1613,0.822906,3
0.1614,0.825958,3
0.1615,0.588226,3
0.1616,0.259857,3
0.1617,0.988464,3
0.1618,0.720215,3
0.1619,0.392761,3
0.162,1.442261,3
0.1621,0.687866,3
0.1622,0.705719,3
0.1623,0.703278,3
0.1624,1.070862,3
0.1625,0.776978,3
0.1626,0.969086,3
0.1627,0.935974,3
0.1628,0.233002,3
0.1629,1.396179,3
0.163,1.023102,3
0.1631,0.910645,3
0.1632,0.944672,3
0.1633,1.136932,3
0.1634,0.765991,3
0.1635,0.580292,3
0.1636,0.614624,3
0.1637,1.307068,3
0.1638,1.55304,3
0.1639,1.049805,3
0.164,1.209564,3
0.1641,0.900421,3
0.1642,0.913086,3
0.1643,1.069489,3
0.1644,1.13739,3
0.1645,0.865173,3
0.1646,1.14975,3
0.1647,0.894012,3
0.1648,0.629578,3
0.1649,1.305084,3
0.165,0.834808,3
0.1651,0.299988,3
0.1652,0.704803,3
0.1653,0.522308,3
0.1654,1.529083,3
0.1655,0.578003,3
0.1656,0.497284,3
0.1657,1.410065,3
0.1658,0.861816,3
0.1659,0.558319,3
0.166,1.182861,3
0.1661,0.714874,3
0.1662,0.912628,3
0.1663,1.129608,3
0.1664,0.386963,3
0.1665,-0.460358,2
0.1666,-0.41153,2
0.1667,1.22467,3
0.1668,0.354614,3
0.1669,0.80658,3
0.167,0.635529,3
0.1671,0.950928,3
0.1672,0.689697,3
0.1673,1.274261,3
0.1674,0.646362,3
0.1675,0.805664,3
0.1676,-0.199585,2
0.1677,-0.687408,2
0.1678,-0.218048,2
0.1679,-0.440826,2
0.168,0.751648,3
0.1681,-0.664063,2
0.1682,-0.564575,2
0.1683,-0.073853,2
0.1684,0.872955,3
0.1685,0.930481,3
0.1686,-0.586853,2
0.1687,-0.24353,2
0.1688,0.892181,3
0.1689,0.942535,3
0.169,1.250916,3
0.1691,-0.054321,2
0.1692,-0.062866,2
0.1693,-0.4039,2
0.1694,-0.067139,2
0.1695,-0.229797,2
0.1696,-0.531006,2
0.1697,-0.063324,2
0.1698,1.217346,3
0.1699,-0.751495,2
0.17,-0.223083,2
0.1701,-0.030823,2
0.1702,-0.022583,2
0.1703,0.579681,3
0.1704,1.233368,3
0.1705,-0.545807,2
0.1706,-0.527039,2
0.1707,1.130829,3
0.1708,1.076508,3
0.1709,0.920105,3
0.171,1.248016,3
0.1711,1.098175,3
0.1712,0.877075,3
0.1713,1.263123,3
0.1714,0.891724,3
0.1715,0.767059,3
0.1716,1.116638,3
0.1717,1.089478,3
0.1718,1.203918,3
0.1719,1.291504,3
0.172,0.966339,3
0.1721,1.108246,3
0.1722,1.053009,3
0.1723,1.087036,3
0.1724,0.392914,3
0.1725,1.02478,3
0.1726,0.726624,3
0.1727,0.810852,3
0.1728,0.64621,3
0.1729,0.691528,3
0.173,1.20285,3
0.1731,1.008301,3
0.1732,0.818176,3
0.1733,0.835876,3
0.1734,0.979462,3
0.1735,1.125183,3
0.1736,1.256256,3
0.1737,0.772247,3
0.1738,1.311798,3
0.1739,0.817413,3
0.174,0.80246,3
0.1741,0.754852,3
0.1742,0.979156,3
0.1743,0.912018,3
0.1744,0.735779,3
0.1745,1.026001,3
0.1746,1.183014,3
0.1747,1.00174,3
0.1748,0.735016,3
0.1749,1.288452,3
0.175,1.232452,3
0.1751,1.102142,3
0.1752,0.724182,3
0.1753,1.408386,3
0.1754,0.771942,3
0.1755,0.789795,3
0.1756,0.974579,3
0.1757,1.169586,3
0.1758,1.097412,3
0.1759,1.209869,3
0.176,0.702667,3
0.1761,0.618744,3
0.1762,1.301422,3
0.1763,1.441498,3
0.1764,1.3974,3
0.1765,0.483704,3
0.1766,1.047058,3
0.1767,0.747528,3
0.1768,0.601349,3
0.1769,1.296997,3
0.177,1.590118,3
0.1771,0.988617,3
0.1772,1.091156,3
0.1773,1.334076,3
0.1774,0.92514,3
0.1775,1.002808,3
0.1776,1.202698,3
0.1777,0.706635,3
0.1778,1.400757,3
0.1779,0.885925,3
0.178,0.644073,3
0.1781,1.590729,3
0.1782,1.308746,3
0.1783,0.837097,3
0.1784,0.760803,3
0.1785,1.192474,3
0.1786,0.796509,3
0.1787,0.709839,3
0.1788,1.475525,3
0.1789,0.687561,3
0.179,1.0112,3
0.1791,0.112152,3
0.1792,1.02478,3
0.1793,1.05545,3
0.1794,1.316833,3
0.1795,1.057739,3
0.1796,1.140442,3
0.1797,0.600433,3
0.1798,1.510468,3
0.1799,0.749969,3
0.18,1.120605,3
0.1801,0.498199,3
0.1802,1.091461,3
0.1803,1.323547,3
0.1804,1.123047,3
0.1805,0.849152,3
0.1806,0.941925,3
0.1807,0.955811,3
0.1808,1.129761,3
0.1809,1.128082,3
0.181,0.915222,3
0.1811,0.943756,3
0.1812,0.811768,3
0.1813,0.923309,3
0.1814,0.808105,3
0.1815,0.716705,3
0.1816,1.238861,3
0.1817,1.164398,3
0.1818,1.39801,3
0.1819,1.064453,3
0.182,1.455231,3
0.1821,0.696106,3
0.1822,1.173248,3
0.1823,1.199951,3
0.1824,0.7901,3
0.1825,0.968018,3
0.1826,0.448456,3
0.1827,0.718689,3
0.1828,0.883331,3
0.1829,0.979767,3
0.183,1.369934,3
0.1831,1.412048,3
0.1832,0.949097,3
0.1833,0.838776,3
0.1834,1.520233,3
0.1835,1.253967,3
0.1836,0.869598,3
0.1837,0.675964,3
0.1838,1.057434,3
0.1839,1.079712,3
0.184,0.4216,3
0.1841,0.68573,3
0.1842,0.911255,3
0.1843,1.148224,3
0.1844,0.55542,3
0.1845,1.076508,3
0.1846,0.737457,3
0.1847,1.54953,3
0.1848,0.515137,3
0.1849,0.637512,3
0.185,0.638428,3
0.1851,0.656433,3
0.1852,0.794067,3
0.1853,1.546326,3
0.1854,0.442657,3
0.1855,0.586395,3
0.1856,1.096802,3
0.1857,0.69397,3
0.1858,0.915375,3
0.1859,1.427612,3
0.186,0.485687,3
0.1861,0.894775,3
0.1862,1.383362,3
0.1863,0.571136,3
0.1864,0.786285,3
0.1865,0.935516,3
0.1866,1.030731,3
0.1867,1.128387,3
0.1868,1.212311,3
0.1869,1.115723,3
0.187,0.686951,3
0.1871,0.796814,3
0.1872,1.135406,3
0.1873,0.939178,3
0.1874,0.961609,3
0.1875,0.981445,3
0.1876,0.775299,3
0.1877,0.805511,3
0.1878,0.784454,3
0.1879,1.534576,3
0.188,0.263977,3
0.1881,1.308441,3
0.1882,1.016693,3
0.1883,1.173553,3
0.1884,1.275177,3
0.1885,1.081543,3
0.1886,0.798645,3
0.1887,1.207581,3
0.1888,1.03363,3
0.1889,1.117859,3
0.189,1.027527,3
0.1891,1.000366,3
0.1892,0.605927,3
0.1893,0.339203,3
0.1894,0.842438,3
0.1895,1.185303,3
0.1896,0.719757,3
0.1897,0.879211,3
0.1898,0.498352,3
0.1899,1.326141,3
0.19,0.795898,3
0.1901,0.715179,3
0.1902,0.780945,3
0.1903,1.535339,3
0.1904,1.122437,3
0.1905,0.712585,3
0.1906,0.894928,3
0.1907,1.08963,3
0.1908,0.566406,3
0.1909,0.764313,3
0.191,0.56427,3
0.1911,0.769348,3
0.1912,0.919342,3
0.1913,0.866699,3
0.1914,0.792847,3
0.1915,0.529175,3
0.1916,1.131592,3
0.1917,1.183167,3
0.1918,0.906525,3
0.1919,0.7547,3
0.192,0.437469,3
0.1921,1.205902,3
0.1922,0.923004,3
0.1923,0.783844,3
0.1924,1.146088,3
0.1925,1.004639,3
0.1926,1.209106,3
0.1927,0.749664,3
0.1928,1.043701,3
0.1929,1.01944,3
0.193,0.836945,3
0.1931,0.88562,3
0.1932,1.285248,3
0.1933,0.907593,3
0.1934,0.54657,3
0.1935,1.257935,3
0.1936,0.890045,3
0.1937,0.593262,3
0.1938,0.98999,3
0.1939,0.407562,3
0.194,1.082611,3
0.1941,0.603638,3
0.1942,1.394043,3
0.1943,0.857239,3
0.1944,1.31134,3
0.1945,0.835724,3
0.1946,0.972443,3
0.1947,0.991211,3
0.1948,1.106262,3
0.1949,0.936737,3
0.195,0.268707,3
0.1951,0.773926,3
0.1952,0.924835,3
0.1953,1.156464,3
0.1954,0.731659,3
0.1955,1.215973,3
0.1956,1.5271,3
0.1957,0.990601,3
0.1958,0.966949,3
0.1959,0.939178,3
0.196,0.621185,3
0.1961,0.916595,3
0.1962,0.458832,3
0.1963,0.864563,3
0.1964,1.057434,3
0.1965,1.235352,3
0.1966,1.080475,3
0.1967,0.932007,3
0.1968,1.337433,3
0.1969,1.222687,3
0.197,1.025085,3
0.1971,1.072998,3
0.1972,1.119995,3
0.1973,1.264954,3
0.1974,0.554047,3
0.1975,1.193848,3
0.1976,1.088562,3
0.1977,1.090851,3
0.1978,1.055145,3
0.1979,0.672913,3
0.198,1.172638,3
0.1981,0.967255,3
0.1982,0.719299,3
0.1983,0.872803,3
0.1984,1.051941,3
0.1985,-0.70816,2
0.1986,-0.397034,2
0.1987,-0.328369,2
0.1988,-0.103149,2
0.1989,0.992279,3
0.199,1.090546,3
0.1991,1.089783,3
0.1992,0.865173,3
0.1993,0.786438,3
0.1994,1.660614,3
0.1995,0.777435,3
0.1996,1.539001,3
0.1997,1.354675,3
0.1998,1.557159,3
0.1999,0.971222,3
0.2,0.839996,3
0.2001,0.708313,3
0.2002,1.235352,3
0.2003,-0.222168,2
0.2004,-0.309753,2
0.2005,-0.644379,2
0.2006,1.320038,3
0.2007,-0.457764,2
0.2008,-0.17746,2
0.2009,0.114136,2
0.201,-0.122223,2
0.2011,-0.288544,2
0.2012,-0.220795,2
0.2013,-0.05722,2
0.2014,-0.373535,2
0.2015,-0.144806,2
0.2016,-0.453186,2
0.2017,-0.227203,2
0.2018,-0.415649,2
0.2019,-0.41687,2
0.202,0.996552,3
0.2021,0.766602,3
0.2022,0.950012,3
0.2023,0.812836,3
0.2024,0.498962,3
0.2025,0.694427,3
0.2026,0.814514,3
0.2027,0.940247,3
0.2028,0.853271,3
0.2029,1.12915,3
0.203,0.921326,3
0.2031,0.891418,3
0.2032,1.440582,3
0.2033,1.051178,3
0.2034,1.160889,3
0.2035,0.32486,3
0.2036,0.897064,3
0.2037,1.259308,3
0.2038,1.118622,3
0.2039,0.826874,3
0.204,1.090088,3
0.2041,0.375061,3
0.2042,1.192322,3
0.2043,1.229858,3
0.2044,0.839844,3
0.2045,0.62088,3
0.2046,1.295624,3
0.2047,0.960083,3
0.2048,1.134644,3
0.2049,0.65506,3
0.205,0.85022,3
0.2051,1.141052,3
0.2052,0.752258,3
0.2053,-0.216675,2
0.2054,-0.410004,2
0.2055,-0.235596,2
0.2056,-0.700073,2
0.2057,-0.468597,2
0.2058,-0.352936,2
0.2059,-0.038605,2
0.206,-0.535736,2
0.2061,-0.395203,2
0.2062,-0.776825,2
0.2063,-0.027924,2
0.2064,0.821686,3
0.2065,0.92453,3
0.2066,0.872345,3
0.2067,1.170044,3
0.2068,-0.434875,2
0.2069,0.787811,3
0.207,1.127625,3
0.2071,1.106873,3
0.2072,0.056458,2
0.2073,1.012115,3
0.2074,0.868073,3
0.2075,0.761261,3
0.2076,-0.391388,2
0.2077,-0.413361,2
0.2078,-0.709991,2
0.2079,0.674591,3
0.208,1.137695,3
0.2081,1.005249,3
0.2082,0.829315,3
0.2083,0.704956,3
0.2084,-0.406494,2
0.2085,-0.30777,2
0.2086,-0.215759,2
0.2087,-0.35965,2
0.2088,1.137695,3
0.2089,-0.101776,2
0.209,-0.339508,2
0.2091,0.305939,2
0.2092,-0.15152,2
0.2093,0.018616,2
0.2094,-0.319824,2
0.2095,-0.498505,2
0.2096,-0.628357,2
0.2097,-0.545349,2
0.2098,-0.458832,2
0.2099,-0.298462,2
0.21,-0.627747,2
0.2101,1.123047,3
0.2102,-0.805206,2
0.2103,-0.574493,2
0.2104,-0.424042,2
0.2105,-0.349731,2
0.2106,-0.667419,2
0.2107,-0.441284,2
0.2108,0.550995,3
0.2109,1.486359,3
0.211,0.553894,3
0.2111,0.037079,2
0.2112,-0.428162,2
0.2113,1.149445,3
0.2114,0.012817,2
0.2115,-0.139008,2
0.2116,-0.215302,2
0.2117,-0.288391,2
0.2118,-0.303802,2
0.2119,0.215302,2
0.212,-0.277405,2
0.2121,-0.29892,2
0.2122,-0.032349,2
0.2123,-0.296021,2
0.2124,0.578003,3
0.2125,0.942535,3
0.2126,0.70282,3
0.2127,1.265717,3
0.2128,0.907898,3
0.2129,1.381226,3
0.213,-1.552124,1
0.2131,-0.047302,2
0.2132,-0.378876,2
0.2133,-1.526031,1
0.2134,-1.620331,1
0.2135,-1.41922,1
0.2136,-1.778564,1
0.2137,-0.430603,2
0.2138,0.389252,2
0.2139,-0.982361,1
0.214,-1.66153,1
0.2141,-1.047821,1
0.2142,-1.675568,1
0.2143,0.717468,3
0.2144,1.244049,3
0.2145,-0.542755,2
0.2146,-2.073669,1
0.2147,1.087646,3
0.2148,1.143646,3
0.2149,1.107178,3
0.215,0.855103,3
0.2151,0.986481,3
0.2152,1.279144,3
0.2153,1.12793,3
0.2154,0.986938,3
0.2155,0.680237,3
0.2156,0.890503,3
0.2157,0.805054,3
0.2158,0.562897,3
0.2159,1.164551,3
0.216,1.574402,3
0.2161,1.017151,3
0.2162,1.160736,3
0.2163,1.139832,3
0.2164,1.19278,3
0.2165,1.337585,3
0.2166,1.179657,3
0.2167,0.870056,3
0.2168,1.229858,3
0.2169,1.077728,3
0.217,0.79895,3
0.2171,0.981903,3
0.2172,0.935822,3
0.2173,0.770264,3
0.2174,0.726166,3
0.2175,0.820465,3
0.2176,1.260681,3
0.2177,1.040497,3
0.2178,1.322021,3
0.2179,1.091461,3
0.218,0.990448,3
0.2181,1.093292,3
0.2182,1.361847,3
0.2183,1.064911,3
0.2184,1.145935,3
0.2185,1.365967,3
0.2186,0.975189,3
0.2187,0.865173,3
0.2188,1.211548,3
0.2189,1.069489,3
0.219,1.006012,3
0.2191,0.960846,3
0.2192,0.502777,3
0.2193,1.138153,3
0.2194,0.369263,3
0.2195,1.207428,3
0.2196,1.630249,3
0.2197,0.799103,3
0.2198,1.161346,3
0.2199,0.714264,3
0.22,1.195831,3
0.2201,1.051178,3
0.2202,0.614319,3
0.2203,1.164398,3
0.2204,0.635529,3
0.2205,1.136017,3
0.2206,0.973206,3
0.2207,1.242828,3
0.2208,0.680542,3
0.2209,0.832672,3
0.221,0.943451,3
0.2211,0.532074,3
0.2212,1.373596,3
0.2213,0.796814,3
0.2214,1.012421,3
0.2215,1.071014,3
0.2216,0.720062,3
0.2217,1.098022,3
0.2218,0.94101,3
0.2219,-0.346527,2
0.222,0.204315,2
0.2221,0.13855,2
0.2222,1.06842,3
0.2223,0.922241,3
0.2224,0.511932,3
0.2225,0.100098,2
0.2226,-0.58197,2
0.2227,-0.7724,2
0.2228,-0.218201,2
0.2229,-0.112762,2
0.223,-0.251465,2
0.2231,-0.239716,2
0.2232,-0.37796,2
0.2233,-0.359344,2
0.2234,1.239014,3
0.2235,0.934296,3
0.2236,0.961609,3
0.2237,0.999146,3
0.2238,1.354065,3
0.2239,-0.249329,2
0.224,-0.448303,2
0.2241,-0.640259,2
0.2242,-0.131836,2
0.2243,-0.535889,2
0.2244,0.571289,3
0.2245,1.120148,3
0.2246,-0.554199,2
0.2247,-0.371857,2
0.2248,-0.218964,2
0.2249,-0.160522,2
0.225,-0.115356,2
0.2251,-1.791077,1
0.2252,-1.710052,1
0.2253,0.029144,2
0.2254,-0.440063,2
0.2255,-0.870056,2
0.2256,-0.161133,2
0.2257,-1.394653,1
0.2258,-1.607361,1
0.2259,-0.711517,2
0.226,-0.343475,2
0.2261,-1.037445,1
0.2262,-0.549316,2
0.2263,-0.670319,2
0.2264,-1.358643,1
0.2265,-1.503754,1
0.2266,-2.014313,1
0.2267,-1.659088,1
0.2268,-0.461273,2
0.2269,-0.323029,2
0.227,-0.306549,2
0.2271,-1.758728,1
0.2272,-1.898193,1
0.2273,-1.531372,1
0.2274,-1.61026,1
0.2275,-1.014252,2
0.2276,-1.725006,1
0.2277,-2.005615,1
0.2278,-1.617737,1
0.2279,-1.43219,1
0.228,-1.445313,1
0.2281,-0.437317,2
0.2282,-1.324005,1
0.2283,-1.370544,1
0.2284,-0.853577,2
0.2285,-0.693817,2
0.2286,0.071564,2
0.2287,-0.267487,2
0.2288,-0.144958,2
0.2289,-0.296783,2
0.229,-1.218872,1
0.2291,-1.523132,1
0.2292,-1.205292,1
0.2293,-2.159729,1
0.2294,-1.74118,1
0.2295,-1.916046,1
0.2296,-0.449371,2
0.2297,-1.480865,1
